main_id sp_type plx_value plx_err teff logg fe_h vmag kmag
Kepler-972 "" 0.8335 0.020600000396370888 6001.25 4.296666781107585 -0.002500000409781933 15.105999946594238 13.369999885559082
TOI-3333 "" "" "" "" "" "" "" 12.095999717712402
"UCAC4 262-008810" "" 1.3137 0.011500000022351742 "" "" "" "" 11.116999626159668
KOI-994 "" 1.4895 0.01640000008046627 5330.111111111111 4.411533355712891 0.15770000126212835 "" 12.84000015258789
"HD 139614" A9VekA5mA5(_lB) 7.484 0.0272000003606081 7833.333333333333 4.2366665204366045 0.005000002682209015 8.239999771118164 6.748000144958496
KOI-5966 "" 3.8597 0.01600000075995922 4056.0 4.789999961853027 0.0 "" 11.847999572753906
KOI-5344 "" 0.6185 0.014399999752640724 6000.0 3.6700000762939453 -0.10000000149011612 "" 12.616999626159668
"UCAC4 136-030268" "" 1.6601 0.010599999688565731 "" "" "" 13.031000137329102 11.255000114440918
"DANCe J16081299-2304316" L6 "" "" "" "" "" "" 16.81999969482422
"UCAC2  38611650" "" 1.9544 0.024700000882148743 5239.0 4.54325008392334 0.09900000132620335 14.430000305175781 12.35099983215332
"CD-38  5886" "" 7.6993 0.01209999993443489 5946.0 4.15090012550354 0.22099999338388443 9.4399995803833 8.060999870300293
TOI-3097 "" "" "" "" "" "" 13.803000450134277 11.557000160217285
TOI-5487 "" 1.2845 0.01590000092983246 "" "" "" 13.470999717712402 11.842000007629395
"UCAC4 671-061359" "" 1.0269 0.01209999993443489 "" "" "" 13.098999977111816 11.85200023651123
KOI-6746 "" 0.7074 0.013199999928474426 5896.5 3.803499937057495 -0.5609000027179718 "" 12.585000038146973
KOI-4827 "" 0.964 0.024000000208616257 5626.0 4.376499891281128 -0.38235001266002655 "" 13.640999794006348
"UCAC4 655-080886" "" 0.355 0.0210999995470047 5755.0 3.8499999046325684 -0.029999999329447746 "" 13.621000289916992
TOI-1259 "" 8.4088 0.011300000362098217 4775.0 4.610000133514404 -0.5 12.144000053405762 9.619000434875488
"UCAC4 107-117218" "" 4.9508 0.025200000032782555 "" "" "" "" 11.812999725341797
KOI-2968 "" 1.728 0.01269999984651804 6173.888888888889 3.960750013589859 -0.16085714314665114 11.84000015258789 10.293000221252441
KOI-5423 "" 0.751 0.01899999938905239 5699.0 4.218000030517578 0.2931999981403351 "" 13.42199993133545
"UCAC4 517-016543" kA1hA5mA9Si 0.6181 0.018799999728798866 7468.0 4.304499983787537 0.05999999865889549 13.784000396728516 12.456000328063965
"UCAC4 182-126103" "" 1.1527 0.016100000590085983 "" "" "" "" 11.730999946594238
"UCAC4 720-018237" "" 0.827 0.019899999722838402 "" "" "" 12.295999526977539 11.743000030517578
"UCAC4 446-140439" "" 0.9271 0.018799999728798866 "" "" "" 13.980999946594238 12.562999725341797
KMT-2022-BLG-1852 "" "" "" "" "" "" "" ""
KOI-4972 "" 0.9099 0.01360000018030405 6154.857142857143 4.246157101222447 0.019257142607654845 "" 12.678000450134277
TOI-5493 "" 4.4474 0.019099999219179153 "" "" "" 11.539999961853027 9.925000190734863
TOI-4674 "" 1.1603 0.015200000256299973 "" "" "" 13.822999954223633 12.121999740600586
TOI-2800 "" "" "" "" "" "" "" 10.949999809265137
TOI-2679 "" 2.464 0.011099999770522118 "" "" "" 13.01099967956543 11.472999572753906
"HD  14603" F5V 6.6637 0.012600000016391277 "" "" -0.05000000074505806 9.3100004196167 8.241999626159668
TOI-3897 "" "" "" "" "" "" 12.125 10.781000137329102
"UCAC4 170-042696" "" 1.1913 0.11420000344514847 "" "" "" 13.194999694824219 11.590999603271484
KOI-5925 "" 1.3497 0.01720000058412552 "" "" "" "" 11.170000076293945
Kepler-1972 "" 3.5329 0.010700000450015068 5855.3 4.201999929216173 0.21722222202354008 11.199999809265137 9.791999816894531
TOI-859 "" 5.1742 0.009800000116229057 5218.5 4.475600004196167 -0.21050000190734863 12.795000076293945 10.538999557495117
TOI-2223 "" 1.6166 0.009600000455975533 "" "" "" 12.60200023651123 11.119999885559082
TOI-5425 "" 1.8457 0.02850000001490116 "" "" "" 13.472000122070312 11.597000122070312
TOI-3747 "" 1.0361 0.025800000876188278 "" "" "" 13.197999954223633 ""
"UCAC4 541-039613" "" 1.4083 0.014600000344216824 "" "" "" 13.211999893188477 11.46500015258789
KOI-4435 F6IV 0.7977 0.009499999694526196 6185.333333333333 4.086800003051758 0.10050000001986821 "" 12.220999717712402
"2MASS J08143751+2010449" "" 1.3355 0.05979999899864197 3921.0 3.430000066757202 -2.1700000762939453 "" ""
KOI-4797 "" 0.6972 0.22059999406337738 "" "" "" "" 13.333999633789062
KOI-4773 "" 0.8268 0.010900000110268593 6130.333333333333 3.878800058364868 -0.20999999940395356 "" 12.043999671936035
"LSPM J2216+5255" K2V 16.551 0.013100000098347664 "" "" "" "" 8.027000427246094
KMT-2024-BLG-0176 "" "" "" "" "" "" "" ""
TOI-2387 "" 2.8284 0.049300000071525574 5821.0 4.188050031661987 -0.5825000107288361 12.442999839782715 10.833999633789062
"UCAC4 504-131582" "" 3.0855 0.013799999840557575 "" "" "" 12.99899959564209 11.126999855041504
KOI-6776 "" 0.4887 0.02250000089406967 "" "" "" "" 14.045999526977539
"BD+08   566" F8 6.2711 0.019099999219179153 "" "" "" 10.920000076293945 9.253000259399414
TOI-292 "" 3.3606 0.017799999564886093 "" "" "" 14.388999938964844 11.569999694824219
TOI-2678 "" "" "" "" "" "" 13.711000442504883 12.208000183105469
TOI-3275 "" 3.1895 0.013700000010430813 "" "" "" "" 11.715999603271484
"HD  44717" A0V 3.0886 0.025299999862909317 9132.5 4.0350000858306885 0.10000000149011612 8.739999771118164 8.532999992370605
"WISE J181006.21-101000.3" esdT3: 112.5 8.050000190734863 1133.3333333333333 5.0 -1.25 "" 17.16200065612793
TOI-3616 "" 0.8056 0.022099999710917473 "" "" "" 12.42199993133545 11.354000091552734
KOI-5545 "" 1.4744 0.11789999902248383 5675.0 4.289999961853027 -0.10000000149011612 "" 12.031999588012695
"UCAC4 367-159586" "" 2.0338 0.03180000185966492 5817.333333333333 4.246666590372722 0.3099999924500783 13.0600004196167 11.135000228881836
TOI-890 "" "" "" "" "" "" 11.140000343322754 10.107000350952148
"TYC 3526-332-1" "" 15.2514 0.015300000086426735 "" "" 0.10000000149011612 11.8100004196167 8.744999885559082
KOI-6267 G6V "" "" 5477.333333333333 4.415000120798747 -0.32026666899522144 "" 13.538000106811523
"UCAC4 625-126179" "" 1.3104 0.014600000344216824 "" "" "" 14.005999565124512 12.114999771118164
TOI-3061 "" 0.3523 0.013899999670684338 "" "" "" "" 12.157999992370605
"UCAC4 586-033355" "" 1.244 0.25380000472068787 "" "" "" 11.539999961853027 ""
"G  75-21" K7 14.8528 0.019700000062584877 "" "" "" "" 8.390000343322754
KOI-1431 G8V 2.0902 0.010999999940395355 5510.5 4.430428573063442 0.24622222201691735 "" 11.814000129699707
TOI-4799 "" 0.9948 0.011900000274181366 "" "" "" 13.519000053405762 12.37399959564209
"HD 347783" G0 9.0489 0.01510000042617321 "" "" "" 10.25 8.595999717712402
"[QGH2010] CAHA Tau 2" "" "" "" "" "" "" "" 14.550000190734863
"UCAC4 802-029242" "" 1.9884 0.011800000444054604 "" "" "" 14.28600025177002 11.996000289916992
KOI-7320 "" 2.1479 0.018300000578165054 4968.8 4.5608251094818115 -0.19043999910354614 "" 12.572999954223633
"UCAC4 699-102317" "" 2.7642 0.01360000018030405 "" "" "" 11.305999755859375 9.996999740600586
"UCAC4 799-032912" "" 1.425 0.11309999972581863 "" "" "" 14.798999786376953 12.347000122070312
TOI-3618 "" 1.5249 0.048700001090765 "" "" "" 13.206999778747559 11.697999954223633
"BD-05  5715" M3.5V 113.4447 0.029999999329447746 3499.1388888888887 4.824295271010626 0.1900000013975483 10.366000175476074 5.593999862670898
"UCAC4 639-051106" "" 2.4915 0.01119999960064888 5551.8 4.291740036010742 0.3918400049209595 12.649999618530273 10.98900032043457
"TYC 3336-793-1" "" 3.2753 0.01489999983459711 "" "" "" 10.074000358581543 8.5649995803833
KOI-5888 "" 1.1465 0.02160000056028366 5196.5 4.550200080871582 -0.08159999996423721 "" 13.727999687194824
KMT-2018-BLG-0029 "" "" "" "" "" "" "" ""
"UCAC4 731-032505" "" 1.9579 0.018400000408291817 "" "" "" 14.920999526977539 11.904999732971191
TOI-2877 "" 1.2023 0.017100000753998756 "" "" "" 13.571000099182129 12.156999588012695
"HD    203" F3V 25.1628 0.03420000150799751 6765.75 3.8499999046325684 "" 6.172999858856201 5.239999771118164
"UCAC4 529-030890" "" 2.7621 0.014499999582767487 "" "" "" "" 11.37600040435791
TOI-1239 "" 7.8976 0.012400000356137753 "" "" "" 11.630000114440918 9.489999771118164
KOI-2217 "" 1.3616 0.019899999722838402 5174.5 3.9140000343322754 0.2010000030277297 "" 13.28499984741211
"TYC 1178-329-1" "" 2.0186 0.016899999231100082 "" "" "" 12.640000343322754 10.963000297546387
"TYC 8119-1213-1" "" 2.4356 0.011699999682605267 "" "" "" 11.1899995803833 10.005999565124512
Kepler-1022 "" 2.349 0.023499999195337296 4341.75 4.6886665026346845 -0.17999999846021333 "" 12.821000099182129
TOI-305 "" 1.4207 0.021400000900030136 "" "" "" 12.715999603271484 11.352999687194824
Kepler-624 F7IV 1.3018 0.011900000274181366 6097.727272727273 4.277199935913086 -0.1810000017285347 "" 12.204999923706055
KOI-5556 "" 2.9505 0.023800000548362732 5512.0 4.210000038146973 -0.5600000023841858 "" 11.345000267028809
"UCAC4 507-075106" "" 2.0104 0.22050000727176666 "" "" "" 12.555000305175781 11.069000244140625
"UCAC4 070-030434" "" 0.648 0.012199999764561653 "" "" "" 13.848999977111816 12.411999702453613
TOI-3604 "" "" "" "" "" "" 12.562000274658203 10.251999855041504
"2MASS J08311064+2039512" M5V 5.2544 0.18520000576972961 "" "" "" "" 14.135000228881836
"HD  39392" F8 9.9961 0.0689999982714653 5985.5 4.144999980926514 -0.3499999940395355 8.380000114440918 6.946000099182129
"LP  804-17" M4V 11.0112 0.03240000084042549 3333.0 "" -0.33000001311302185 16.06999969482422 11.45300006866455
"DENIS J004135.3-562112" M7.5e 27.2159 0.7074000239372253 2700.0 5.5 "" "" 10.86400032043457
"UCAC4 185-202833" "" 4.271 0.02630000002682209 "" "" "" "" 12.036999702453613
Kepler-1995 "" 1.6888 0.02160000056028366 4961.636363636364 4.543429946899414 0.2356699988245964 "" 13.020000457763672
"HD 307059" G1V 5.0597 0.012299999594688416 "" "" "" 10.34000015258789 8.809000015258789
"SDSS J143547.87+373338.5" DA+M4.5 5.4424 0.0568000003695488 11769.25 7.053874969482422 0.0 "" 14.678999900817871
"UCAC4 541-006483" "" 4.6006 0.01600000075995922 5257.75 4.506975054740906 0.14950000122189522 13.37399959564209 10.678999900817871
KOI-7069 "" 0.8041 0.02630000002682209 5884.666666666667 4.269500017166138 -0.08310000101725261 "" 14.003999710083008
KOI-5874 "" 1.683 0.012199999764561653 5398.0 4.205000042915344 0.15250000171363354 "" 11.774999618530273
KMT-2019-BLG-0414 "" "" "" "" "" "" "" ""
"CANDELS EGS F160W J141945.3+525226.0" L3-4 "" "" 2003.6666666666667 3.626666704813639 "" "" ""
"UCAC4 363-003086" "" "" "" "" "" "" 12.460000038146973 10.21399974822998
TOI-4197 "" 4.1639 0.015699999406933784 "" "" "" 13.824999809265137 11.227999687194824
"UCAC4 613-004921" "" 2.4776 0.014800000004470348 "" "" "" 13.541999816894531 11.625
"BD+62  2033" "" 1.9167 0.009600000455975533 "" "" "" 10.800000190734863 9.644000053405762
"2MASS J20135152-2806020" L0gamma 21.0479 0.32199999690055847 1797.0 4.25 "" "" 12.944000244140625
"ZTF J163743.49+491740.4" DC: 4.8851 0.19629999995231628 10238.0 8.170999526977539 "" "" ""
TOI-4239 "" 0.8786 0.014399999752640724 "" "" "" 13.208999633789062 12.010000228881836
TOI-1686 "" 4.8257 0.015399999916553497 "" "" "" 10.40999984741211 9.041999816894531
WASP-118 "" 2.5854 0.023600000888109207 6492.6 4.173999977111817 0.16200000047683716 11.039999961853027 9.788000106811523
TOI-2809 "" 0.1196 0.6377000212669373 "" "" "" 11.40999984741211 10.008999824523926
"UCAC4 590-139059" "" 1.23 0.017899999395012856 "" "" "" 13.802000045776367 12.270000457763672
"UCAC4 054-002360" "" 8.4385 0.01140000019222498 4467.5 4.559600114822388 -0.00950000062584877 12.76099967956543 9.845999717712402
"UCAC4 576-025628" "" 0.9635 0.012000000104308128 "" "" "" 12.769000053405762 11.0
"UCAC4 481-122884" "" 1.1745 0.016599999740719795 "" "" "" 14.072999954223633 12.51200008392334
"TYC 4447-1060-1" "" 1.6537 0.011599999852478504 "" "" "" 11.579999923706055 9.682000160217285
Kepler-1994 G5V 4.1224 0.011800000444054604 5517.0 4.358961508824275 0.24685714127761976 12.069999694824219 10.1850004196167
TOI-681 "" 2.4422 0.013399999588727951 7532.833333333333 4.190140056610107 -0.14974999823607504 10.951000213623047 10.16100025177002
Kepler-1006 "" "" "" 5830.0 4.464500188827515 -0.2750000059604645 14.710000038146973 12.501999855041504
KOI-858 "" 1.1408 0.017400000244379044 5440.0 4.449999809265137 "" "" 13.239999771118164
KOI-1455 "" 0.388 0.0340999998152256 "" "" "" "" 14.329999923706055
"BD-19  1337" "" 3.29 0.06859999895095825 "" "" "" 10.130000114440918 9.276000022888184
TOI-3229 "" 0.7433 0.011800000444054604 "" "" "" 13.541000366210938 12.04800033569336
"UCAC4 056-028035" "" 2.1608 0.009100000374019146 5956.5 3.982599973678589 -0.11799999698996544 12.14799976348877 10.51200008392334
"BD+66  1036" F8 4.8718 0.01209999993443489 "" "" "" 9.180000305175781 8.057999610900879
"TYC 4551-2008-1" "" 2.5313 0.010599999688565731 "" "" "" 12.5600004196167 10.71399974822998
TOI-521 M2V 16.3877 0.019700000062584877 3493.6666666666665 4.888999938964844 -0.0679999990388751 "" 10.08899974822998
TOI-3739 "" 1.0289 0.04560000076889992 "" "" "" "" 12.020999908447266
TOI-3127 "" 3.1943 0.014399999752640724 5889.0 4.514333248138428 -0.0729999989271164 11.906999588012695 10.420000076293945
Kepler-1280 "" 0.6661 0.01209999993443489 6051.166666666667 4.024945475838401 -0.15287272496656937 "" 12.60200023651123
"UCAC4 523-135204" "" 1.8141 0.014999999664723873 "" "" "" 13.515999794006348 11.873000144958496
"TYC 8990-3467-1" "" 2.4931 0.01769999973475933 "" "" "" 11.869999885559082 9.78499984741211
KOI-2189 "" 1.7167 0.039799999445676804 5261.0 4.440999984741211 0.08675000071525574 "" 13.020000457763672
KOI-865 "" 1.0889 0.019999999552965164 5515.0 4.461999988555908 0.03749999962747097 "" 13.39799976348877
KOI-5825 "" 1.429 0.04989999905228615 5750.0 4.579999923706055 0.0 "" 12.253999710083008
TOI-3787 "" 1.6089 0.014999999664723873 "" "" "" 14.170000076293945 12.175999641418457
"HD  67963" A9V 3.4778 0.017999999225139618 7070.0 4.0279998779296875 "" 9.770000457763672 8.878000259399414
"UCAC4 221-041868" "" "" "" 5010.0 3.880000114440918 0.9200000166893005 "" 14.111000061035156
"CD-30  1019" "" 2.3889 0.025200000032782555 5988.142857142857 3.7181429181780135 -0.0182499997317791 10.960000038146973 9.616999626159668
TOI-3284 "" 2.0513 0.04540000110864639 "" "" "" 11.819999694824219 10.175000190734863
TOI-2827 "" 2.3297 0.06449999660253525 "" "" "" 11.789999961853027 10.241999626159668
"UCAC4 294-003941" "" 1.9104 0.01600000075995922 5842.0 4.164500117301941 0.3050000071525574 "" 11.281000137329102
TOI-3772 "" 3.1986 0.014600000344216824 "" "" "" 13.486000061035156 11.277999877929688
TOI-3754 "" 1.2449 0.013500000350177288 "" "" "" 13.178000450134277 10.593000411987305
"UCAC4 428-054905" "" 2.9438 0.05620000138878822 "" "" "" 16.34000015258789 12.335000038146973
"UCAC4 543-021157" "" 0.8124 0.03610000014305115 "" "" "" 13.815999984741211 12.081999778747559
"UCAC4 473-001969" "" 3.1483 0.01679999940097332 "" "" "" 13.027999877929688 11.135000228881836
"GSC 01867-02834" G0: 1.4853 0.01679999940097332 "" "" "" 12.800000190734863 11.307000160217285
"UCAC4 647-026451" "" 0.4293 0.08649999648332596 "" "" "" 13.730999946594238 12.093999862670898
"UCAC4 452-001794" K2V 5.0032 0.015699999406933784 5370.666666666667 4.553333282470703 0.1886500045657158 12.4399995803833 10.387999534606934
"TYC 1243-262-1" "" 4.0899 0.01549999974668026 5772.166666666667 4.351950009663899 0.13825000077486038 11.760000228881836 10.208000183105469
"MOA  2009-BLG-232" "" "" "" "" "" "" "" ""
"UCAC4 463-128293" "" 1.5282 0.020400000736117363 "" "" "" "" 12.314000129699707
"UCAC4 462-002066" "" 2.0961 0.11980000138282776 5208.0 4.164400100708008 -0.14300000667572021 13.574999809265137 11.390999794006348
"PSR J1221-0633" "" "" "" "" "" "" "" ""
KOI-531 M0V 3.9367 0.013799999840557575 4332.3 4.5169999940054755 0.16355555752913156 "" 11.609999656677246
"2MASS J20005017+3629465" T8 131.2 2.9000000953674316 "" "" "" "" ""
"HD 141747" G2V 20.7064 0.1103999987244606 5884.0 "" "" 7.550000190734863 6.019999980926514
"UCAC4 173-214336" "" 1.8703 0.011599999852478504 5694.0 4.066199779510498 0.2290000021457672 12.571000099182129 10.937000274658203
"V* HT Cas" M5.5e 7.0436 0.04179999977350235 "" "" "" 14.100000381469727 13.843000411987305
"TYC 8638-1527-1" "" 1.5413 0.014000000432133675 "" "" "" 11.800000190734863 11.027000427246094
"TYC 6296-728-1" "" 3.3562 0.017000000923871994 6112.0 4.1496500968933105 -0.3709999918937683 11.479999542236328 9.86299991607666
"HD  28254" G5V 18.1242 0.024700000882148743 5647.785714285715 4.129928554807391 0.3515384724506965 7.684000015258789 6.00600004196167
KOI-5924 "" 1.1995 0.15680000185966492 5056.777777777777 4.413087427616119 -0.05536250025033951 "" 13.559000015258789
TOI-2328 "" 4.3202 0.008999999612569809 5479.0 4.453000068664551 0.055000001564621925 12.329999923706055 10.395000457763672
"HD 182885" A9V 3.8331 0.1589999943971634 "" "" "" 9.140000343322754 7.974999904632568
"UCAC4 561-128137" "" "" "" "" "" "" "" 11.210000038146973
"UCAC4 771-056577" "" 1.3501 0.013299999758601189 "" "" "" 13.956999778747559 11.868000030517578
"HD 216961" A3 6.2178 0.011800000444054604 "" "" "" 9.220000267028809 8.182999610900879
"TYC 2452-1060-1" "" 1.8336 0.018799999728798866 "" "" "" 11.329999923706055 10.510000228881836
"OGLE GD-ECL-11388" "" 0.6202 0.031099999323487282 "" "" "" 15.71399974822998 ""
"UCAC4 370-076286" "" 7.6729 0.02459999918937683 "" "" "" 15.579000473022461 11.133000373840332
TOI-3075 "" 1.1577 0.012500000186264515 "" "" "" 13.586999893188477 11.805000305175781
"TYC 7985-832-1" "" 3.5789 0.016200000420212746 "" "" "" 12.020000457763672 10.505999565124512
"UCAC4 187-049298" "" 1.3335 0.009999999776482582 "" "" "" 12.270000457763672 10.336999893188477
TOI-435 "" 6.0237 0.014600000344216824 "" "" "" 14.378000259399414 10.944999694824219
"UCAC4 378-066640" "" 3.3951 0.020999999716877937 "" "" "" 14.479000091552734 11.689000129699707
"UCAC2  28122443" "" 3.3898 0.17440000176429749 6267.666666666667 4.048000017801921 -0.29100000858306885 11.37399959564209 9.965999603271484
TOI-5064 "" 2.2429 0.009600000455975533 "" "" "" 12.279999732971191 10.545999526977539
TOI-3255 "" 3.8659 0.02239999920129776 "" "" "" 14.619000434875488 11.442000389099121
TOI-3437 "" 2.1562 0.011300000362098217 "" "" "" "" 11.890999794006348
"UCAC4 160-011600" "" 5.5437 0.011599999852478504 4807.0 4.592100143432617 0.07000000029802322 12.996000289916992 10.545999526977539
"UCAC4 120-002755" "" 1.1864 0.013000000268220901 "" "" "" 14.442999839782715 12.800999641418457
"ZTF J170700.96+384704.5" "" 4.766 0.01730000041425228 "" "" "" 15.836999893188477 11.423999786376953
KOI-7510 "" 0.6125 0.37700000405311584 5567.0 4.45799994468689 -0.01614999957382679 "" 13.593000411987305
KOI-5639 G6V 0.4435 0.012299999594688416 5134.285714285715 3.1149000099727084 -0.21157143158572062 "" 11.652999877929688
"GD 356" DAEH6.5 49.6501 0.02070000022649765 7469.5 8.14775025844574 "" "" 14.369000434875488
TOI-2847 "" 3.8487 0.011699999682605267 4938.25 4.397449851036072 0.33525000512599945 13.071000099182129 10.890999794006348
"TYC 3117-221-1" "" 3.1622 0.012000000104308128 "" "" "" 11.0 9.786999702453613
"IGR J17494-3030" "" "" "" "" "" "" "" ""
"HD 197310" G0 28.8734 0.016599999740719795 5845.75 4.40666659673055 0.029999999329447746 7.429999828338623 5.953999996185303
TOI-153 "" 0.9952 0.5486999750137329 6173.0 3.9033501148223877 -0.22049999982118607 12.239999771118164 10.939000129699707
"UCAC4 578-087077" "" 2.4553 0.013299999758601189 "" "" "" 13.723999977111816 11.593999862670898
TOI-933 "" 3.2669 0.016599999740719795 5578.5 3.8688166538874307 -0.6522333224614462 11.263999938964844 9.541999816894531
"PSR J1513-2550" "" "" "" "" "" "" "" ""
"HD 214667" F8 2.3513 0.13590000569820404 "" "" "" 8.869999885559082 7.451000213623047
KOI-5732 "" 0.5626 0.024000000208616257 "" "" "" "" 13.901000022888184
TOI-3303 "" 1.6924 0.022099999710917473 7463.25 4.051750004291534 -0.42100000381469727 10.779999732971191 10.088000297546387
"2MASS J19414091+4554125" "" 2.1097 0.014000000432133675 5230.0 4.419999957084656 0.08499999810010195 "" 12.22700023651123
TOI-4202 "" 0.9125 0.17649999260902405 "" "" "" 14.133000373840332 12.170999526977539
"2MASS J06461658-6220521" "" 7.3129 0.09149999916553497 "" "" "" "" 12.175000190734863
"* alf CMa" A0mA1Va 379.21 1.5800000429153442 9771.731707317073 4.227689743041992 0.4265277778936757 -1.4600000381469727 -1.350000023841858
KOI-6238 F2V 1.3376 0.011099999770522118 6536.0 4.130000114440918 -0.17000000178813934 "" 11.282999992370605
"UCAC4 256-073690" "" 4.3954 0.03869999945163727 "" "" "" 16.32200050354004 11.932000160217285
"UCAC4 691-080889" "" 1.3197 0.010200000368058681 "" "" "" 13.15999984741211 11.498000144958496
KOI-3421 F5V 0.7598 0.011900000274181366 6341.5 4.191399955749512 0.05733333341777325 "" 12.64900016784668
"2MASS J19171325+4038126" "" 0.9928 0.030500000342726707 "" "" "" "" 12.67199993133545
"TYC 3303-72-1" "" 2.0581 0.01899999938905239 "" "" "" 11.510000228881836 10.46500015258789
"V* DQ Tau" M1Ve 5.1182 0.018300000578165054 3704.0 3.880000114440918 "" 12.0 7.980999946594238
"CD-70   159" "" 7.5383 0.016499999910593033 5685.2 3.873799991607666 -0.48899999260902405 9.859999656677246 8.364999771118164
"TYC 1482-589-1" "" 7.4814 0.01940000057220459 "" "" "" 10.970000267028809 9.267999649047852
"2MASS J16060629-2335133" L0 "" "" "" "" "" "" 15.052000045776367
"UCAC4 133-018794" "" 0.9346 0.012799999676644802 "" "" "" 13.701000213623047 12.33899974822998
KOI-2807 "" 0.9302 0.013500000350177288 6262.0 4.279933399624294 0.12675555407380065 "" 12.536999702453613
"UCAC4 660-087192" "" 1.1868 0.01209999993443489 "" "" "" "" 11.930999755859375
"UCAC4 457-044349" "" 1.7927 0.026399999856948853 "" "" "" 12.305999755859375 11.0600004196167
"HD  89452" K0 27.6037 0.02500000037252903 "" "" "" 9.020000457763672 6.834000110626221
TOI-5786 F8V 5.1604 0.012500000186264515 6235.0 4.260000228881836 0.07999999821186066 10.1899995803833 8.963000297546387
TOI-3641 "" "" "" "" "" "" 13.923999786376953 12.232000350952148
"UCAC4 313-077718" "" 1.2029 0.017999999225139618 "" "" "" 13.730999946594238 12.059000015258789
"Granat 1747-312" "" "" "" "" "" "" "" ""
TOI-1464 "" 6.5656 0.012600000016391277 5371.5 4.540499925613403 -0.17139999568462372 11.579000473022461 9.467000007629395
"UCAC4 397-130655" "" 1.6127 0.01640000008046627 5869.0 4.309999942779541 -0.3799999952316284 13.569000244140625 12.088000297546387
"Qatar 1" "" 5.3389 0.010200000368058681 4854.4 4.597999954223633 0.20000000298023224 12.84000015258789 10.409000396728516
NGTS-5 K2V 3.2114 0.013700000010430813 4987.0 4.519999980926514 0.11999999731779099 13.770000457763672 11.612000465393066
TOI-806 "" 9.577 0.01209999993443489 "" "" "" 13.35099983215332 10.04800033569336
TOI-1854 "" 2.8219 0.016200000420212746 "" "" "" 13.984000205993652 11.614999771118164
KOI-3749 M3V 3.2388 0.04600000008940697 3337.0 "" 0.10000000149011612 "" 12.972000122070312
TOI-344 "" 2.4783 0.014299999922513962 "" "" "" 12.434000015258789 11.053999900817871
TOI-3390 "" 1.5702 0.13920000195503235 "" "" "" 14.131999969482422 11.833000183105469
"V* AX Mic" M1V 251.9124 0.03519999980926514 3659.0 4.468466758728027 -0.234000002220273 6.679999828338623 3.0999999046325684
Kepler-1500 "" 0.8221 0.01730000041425228 5847.0 4.199999968210856 -0.1633333327869574 "" 13.029999732971191
"SSTB213 J041836.33+271442.2" "" "" "" "" "" "" "" ""
Kepler-854 "" 0.6982 0.010900000110268593 5988.0 4.230000019073486 "" "" 12.045999526977539
TOI-3809 "" 2.7325 0.016300000250339508 "" "" "" 13.798999786376953 11.682999610900879
"UCAC4 409-136037" "" 2.6397 0.016599999740719795 "" "" "" 12.689000129699707 10.942999839782715
"UCAC4 434-055403" "" 3.3357 0.04690000042319298 "" "" "" "" 12.281999588012695
"SAX J1808.4-3658" "" "" "" "" "" "" "" ""
"UCAC4 560-116717" "" 1.5554 0.02879999950528145 "" "" "" "" 12.104999542236328
"HD  56838" G5/6 4.3368 0.010900000110268593 "" "" "" 10.220000267028809 8.571999549865723
"UCAC4 394-054223" "" 2.5447 0.01360000018030405 5504.666666666667 4.507466793060303 0.008999999612569809 13.279999732971191 11.538000106811523
"UCAC4 456-001535" F9 2.3133 0.04019999876618385 5425.0 4.400333404541016 -0.1250000037252903 13.654000282287598 11.696999549865723
"CD-31  1363" "" 6.3003 0.01080000028014183 6286.0 4.1554999351501465 "" 10.748000144958496 9.322999954223633
"SSTc2d J183027.9+011452" "" "" "" "" "" "" "" 18.899999618530273
"UCAC4 148-004622" "" 4.3091 0.012299999594688416 5395.0 4.521849870681763 -0.16099999845027924 12.869000434875488 10.928000450134277
"2MASS J03281336+4856154" "" 6.0275 0.05609999969601631 3800.0 4.9014750719070435 0.057499999180436134 18.059999465942383 12.383000373840332
KOI-6672 "" 1.1505 0.02019999921321869 5393.0 "" -0.1599999964237213 "" 13.302000045776367
"G 273-20" "" 10.6409 0.015200000256299973 "" "" "" 13.869000434875488 10.0600004196167
"UCAC4 627-026435" "" 10.6789 0.01590000092983246 "" "" "" 12.505000114440918 9.531000137329102
KOI-6925 "" "" "" 3867.0 "" -0.10000000149011612 16.280000686645508 12.718000411987305
"BD+62  1614" "" 7.2059 0.011099999770522118 5737.0 4.229000091552734 -0.01899999938905239 9.979999542236328 8.347999572753906
TOI-4203 "" 2.668 0.3723999857902527 "" "" "" 14.277999877929688 12.4350004196167
"TYC 3271-1102-1" "" 1.2437 0.013399999588727951 "" "" "" 12.5 11.440999984741211
TOI-3691 "" 1.6116 0.013700000010430813 "" "" "" 13.309000015258789 11.630999565124512
"BD+11    43" G0 8.5573 0.02419999986886978 "" "" "" 10.069999694824219 8.670999526977539
TOI-3090 "" 0.3198 0.33169999718666077 "" "" "" 13.934000015258789 11.331999778747559
"COUP J053520.2-052706" "" "" "" "" "" "" "" ""
TOI-6011 "" "" "" "" "" "" "" 11.23900032043457
"UCAC4 459-042663" "" 1.7386 0.014999999664723873 "" "" "" 13.201000213623047 11.736000061035156
"HD 131977" K4V 169.8843 0.06530000269412994 4613.863636363636 4.397588238996618 -0.020588234614800003 5.71999979019165 3.0999999046325684
