    star_name|sy_dist|st_spectype|st_rad|st_teff|st_mass|st_age|ra|dec|sy_vmag|sy_jmag|sy_hmag|sy_kmag|known_binary_fl|gaia_binary_fl|WDSsep|wds_deltamag
TIC 357373129|13.228910446166992|K3|0.7445633407539097|4781.0|0.7448537349700928|null|218.37028335733|52.90879083211|6.918848991394043|6.918848991394043|6.918848991394043|6.918848991394043|0|0|null|null
TIC 254291902|44.6362|F7V+G3V|1.602903916097086|6147.0|1.19|3.96|353.91688715889|-27.49051834305|6.742839813232422|6.742839813232422|6.742839813232422|6.742839813232422|1|1|0.7|2.34
TIC 66409287|13.937378883361816|K2.5Vk:|0.7232091600124996|4982.0|0.7581689357757568|13.245394706726074|13.25472978236|-30.35691485123|6.884860992431641|6.884860992431641|6.884860992431641|6.884860992431641|0|0|null|null
TIC 206361964|41.50350570678711|G2V|1.575440816794936|5853.0|1.0545021295547483|8.904478073120117|356.83677873811|-48.27558699578|6.736344814300537|6.736344814300537|6.736344814300537|6.736344814300537|0|0|null|null
TIC 310362805|47.1743|F2V|3.8482986446729774|6792.0|1.34|1.35|213.36587375874|51.78786619171|6.591414928436279|6.591414928436279|6.591414928436279|6.591414928436279|1|1|13.8|-2.09
TIC 372315670|38.34762954711914|G1IV-V|1.4289466338801549|5917.0|1.0330666303634644|9.196497917175291|315.02414635627|-69.57943433392|6.7228875160217285|6.7228875160217285|6.7228875160217285|6.7228875160217285|0|0|null|null
TIC 262874982|48.93783187866211|F7V|1.5982218455435473|6380.3|1.2891826629638672|3.640717029571533|52.71876463|-62.00798946133|6.668049812316895|6.668049812316895|6.668049812316895|6.668049812316895|0|1|null|null
TIC 454015615|34.671287536621094|G0V|1.293799451360887|5924.5|1.0138903856277466|9.361859321594238|175.35934431104|-41.01826019737|6.71385383605957|6.71385383605957|6.71385383605957|6.71385383605957|0|0|null|null
TIC 193032655|21.93634414672852|G5V|0.9001864905650317|5622.0|0.9272125959396362|6.663650035858154|155.98030807276|-29.64552961624|6.755009651184082|6.755009651184082|6.755009651184082|6.755009651184082|0|0|null|null
TIC 347440764|40.4755973815918|F6|1.3638301970600204|6308.0|1.2025514841079712|3.5743136405944824|28.4903425691|10.61402657225|6.651205539703369|6.651205539703369|6.651205539703369|6.651205539703369|0|0|null|null
TIC 246942458|32.39854431152344|F8|1.1651188464962237|6055.6|1.063069224357605|5.692938327789307|34.7863345896|19.68770735416|6.69411563873291|6.69411563873291|6.69411563873291|6.69411563873291|0|0|null|null
TIC 258343679|48.05046844482422|F5V|1.6389156247751706|6244.0|1.2802515029907229|3.5738532543182373|270.9725053842|30.37722248414|6.672401905059815|6.672401905059815|6.672401905059815|6.672401905059815|0|0|null|null
TIC 358050165|49.73716735839844|F5V|1.5483327359461212|6595.5|1.3318041563034058|2.680222988128662|38.46418177471|-60.98270689344|6.627665519714356|6.627665519714356|6.627665519714356|6.627665519714356|0|0|null|null
TIC 149176305|19.4780216217041|G5V|0.8256904434252595|5487.0|0.858481228351593|10.021821975708008|81.9139681445|-60.41599571092|6.806275367736816|6.806275367736816|6.806275367736816|6.806275367736816|0|0|null|null
TIC 212714426|32.13082504272461|F7V|1.140759894447953|6103.0|1.07835853099823|4.496660709381104|307.20820464451|-1.73455920105|6.689889907836914|6.689889907836914|6.689889907836914|6.689889907836914|0|0|null|null
TIC 210171104|37.49246597290039|G1V|1.4702305740537338|5753.0|0.9985426068305968|10.86613941192627|307.07765271966|18.76949442682|6.747172832489014|6.747172832489014|6.747172832489014|6.747172832489014|1|1|3.4|3.63
TIC 308569032|36.86001968383789|G2V|1.244627903755701|6265.0|1.17|3.66|75.43451554128|26.67112430049|6.77684211730957|6.77684211730957|6.77684211730957|6.77684211730957|1|1|0.3|1.9399999999999995
TIC 155401087|45.31271362304688|F5|1.5657248274216358|6208.6|1.2487120628356934|3.899906635284424|68.0718848633|37.04324650083|6.668481826782227|6.668481826782227|6.668481826782227|6.668481826782227|0|0|null|null
TIC 117643553|41.98390197753906|G8V|1.7848731469579966|5469.483753365628|1.04504656791687|9.60485553741455|9.34385283636|-37.28807900926|6.798474311828613|6.798474311828613|6.798474311828613|6.798474311828613|1|1|0.2|0.2000000000000001
TIC 403085679|39.50107955932617|F8VmF1|1.4172171307836083|6072.0|1.1692200899124146|4.835441112518311|58.90449727932|52.2268207314|6.686904430389404|6.686904430389404|6.686904430389404|6.686904430389404|1|1|52.4|7.56
TIC 250419029|36.961307525634766|G2V|1.391219729620445|5881.0|1.0175412893295288|9.664984703063965|31.89280399175|-0.61741874919|6.732687473297119|6.732687473297119|6.732687473297119|6.732687473297119|1|1|79.2|3.509999999999999
TIC 800131628|37.77037811279297|F7V|1.2396763793939516|6343.294973374448|1.25689355907242|null|131.69314351624|6.41915147923|6.668005466461182|6.668005466461182|6.668005466461182|6.668005466461182|1|1|2.9|-3.17
TIC 301329955|36.27205276489258|G1V|1.3511759530488898|5901.0|1.0052974224090576|10.15703296661377|352.37632329092|-1.03589608878|6.736706256866455|6.736706256866455|6.736706256866455|6.736706256866455|0|0|null|null
TIC 80144740|37.83266830444336|F9VFe-0.8CH-0.7|1.320238398189752|6160.0|1.1517730951309204|4.515484809875488|164.76867030014|-53.53919417202|6.683296203613281|6.683296203613281|6.683296203613281|6.683296203613281|0|0|null|null
TIC 206828302|14.820993423461914|K2V|0.739086890333337|5066.0|0.8275960087776184|2.718188762664795|242.42831010423|-56.44515115514|6.866890907287598|6.866890907287598|6.866890907287598|6.866890907287598|0|0|null|null
TIC 354670806|20.7958|G5V|0.8704000819034396|5512.0|0.89|5.91|321.16884209006|-68.22792439021|6.8036789894104|6.8036789894104|6.8036789894104|6.8036789894104|0|0|null|null
TIC 189847689|32.69972610473633|F5|1.1414793901007274|6135.0|1.079040765762329|4.690102577209473|94.7699718435|47.39403395524|6.700000762939453|6.700000762939453|6.700000762939453|6.700000762939453|0|0|null|null
TIC 283792891|22.05419921875|G8V|0.8901336764332327|5636.0|0.9420352578163148|4.720877170562744|63.85744646626|6.19965257555|6.777596950531006|6.777596950531006|6.777596950531006|6.777596950531006|1|1|64.6|-0.6299999999999999
TIC 76922247|38.49784469604492|G0+V|1.4351444808138247|5901.0|1.07|null|271.177456994|-59.20957438204|6.734609127044678|6.734609127044678|6.734609127044678|6.734609127044678|1|1|28.8|5.71
TIC 351491907|47.22627639770508|F8IV|1.6225468834765195|6197.0|1.2677772045135498|3.8473353385925297|253.17142429244|18.06213257534|6.6903486251831055|6.6903486251831055|6.6903486251831055|6.6903486251831055|0|0|null|null
TIC 212533989|42.70439147949219|F5V|1.334551060674492|6568.6|1.2626796960830688|2.290228366851806|305.90972573144|-5.26619485762|6.638748645782471|6.638748645782471|6.638748645782471|6.638748645782471|0|0|null|null
TIC 273945912|46.4787483215332|F8/G0V|1.6111356252713958|6140.0|1.1497429609298706|6.092771053314209|30.23793325742|-78.87030721731|6.711520671844482|6.711520671844482|6.711520671844482|6.711520671844482|1|0|null|null
TIC 389121767|44.61448287963867|F5V|1.3771671429662875|6600.5|1.2674697637557983|2.56113600730896|74.93467327325|15.91673292084|6.644501686096191|6.644501686096191|6.644501686096191|6.644501686096191|1|1|104.1|6.62
TIC 89115385|41.86438751220703|F6V|1.3246072641850766|6488.5|1.2149046659469604|3.281184673309326|55.49666132633|-24.65222895657|6.663935661315918|6.663935661315918|6.663935661315918|6.663935661315918|0|0|null|null
TIC 80224448|31.02411460876465|F8V|1.122530907556479|6013.0|1.0440106391906738|5.689332485198975|103.67844263647|24.24555805377|6.7151780128479|6.7151780128479|6.7151780128479|6.7151780128479|0|0|null|null
TIC 195382102|33.056365966796875|G0|1.1605582679137116|6135.0|1.1114870309829712|3.624680519104004|309.88733394354|42.24854821745|6.68726921081543|6.68726921081543|6.68726921081543|6.68726921081543|1|1|3.7|5.089999999999999
TIC 21704463|36.87294387817383|G6|1.4672759764119263|5667.0|0.98041570186615|11.612746238708496|292.33935136868|31.60865543476|6.784713268280029|6.784713268280029|6.784713268280029|6.784713268280029|0|0|null|null
TIC 343953616|48.79389190673828|K0III|2.275532153398457|5199.0|0.8835291630974751|null|285.8009559698|-56.99666935904|6.857024669647217|6.857024669647217|6.857024669647217|6.857024669647217|1|0|null|null
TIC 415970660|43.4295654296875|F7V|1.3830347310440751|6480.2|1.2404980659484863|3.0013561248779297|343.72824803082|-22.36895416197|6.653604984283447|6.653604984283447|6.653604984283447|6.653604984283447|0|0|null|null
TIC 164886225|34.450931549072266|F8|1.181664774793996|6192.0|1.0981158018112185|4.729621887207031|285.20899209779|42.25253701971|6.697454929351807|6.697454929351807|6.697454929351807|6.697454929351807|0|0|null|null
TIC 284987730|43.016448974609375|F8V|1.6213079886393265|5877.0|1.0955486297607422|7.502930641174316|295.77929176352|24.59794021691|6.728997230529785|6.728997230529785|6.728997230529785|6.728997230529785|0|0|null|null
TIC 234522993|46.46393585205078|G1/2V|1.7758338000825558|5798.6|1.1171693801879885|7.286886692047119|15.32930697972|-60.8601480088|6.762337684631348|6.762337684631348|6.762337684631348|6.762337684631348|0|0|null|null
TIC 287609748|24.995281219482425|G1.5V|0.9864980705197218|5715.0|0.9242952466011048|9.927446365356444|198.46760702312|-45.18580053237|6.763094902038574|6.763094902038574|6.763094902038574|6.763094902038574|1|1|35.3|8.6
TIC 455819325|23.534854888916016|G8V|0.9825230853901986|5524.0|0.8694923520088196|13.393420219421388|347.70866032898|45.51227097566|6.804548740386963|6.804548740386963|6.804548740386963|6.804548740386963|1|1|42.5|5.359999999999999
TIC 129276723|6.163421154022217|M0V|0.5281855955217042|3957.0|0.5471898050762956|null|303.47248495791|-45.16402040596|7.242661476135254|7.242661476135254|7.242661476135254|7.242661476135254|0|0|null|null
TIC 199459496|43.52436065673828|F8V|1.523164521748607|6123.0|1.2072546482086182|4.431694030761719|191.63624655866|24.1450484074|6.704673767089844|6.704673767089844|6.704673767089844|6.704673767089844|1|1|184.5|3.63
TIC 190856325|39.28070068359375|G0V|1.4005930510457645|6011.0|1.034887433052063|9.400444984436035|134.08267004426|-37.12248479043|6.753660202026367|6.753660202026367|6.753660202026367|6.753660202026367|1|1|0.8|3.849999999999999
TIC 146165393|45.21523666381836|F6V|1.521968407103898|6266.7|1.2452608346939087|3.677378416061402|341.8549028812|-17.55075700272|6.684999942779541|6.684999942779541|6.684999942779541|6.684999942779541|0|0|null|null
TIC 58853031|24.807344436645508|G5VFe-1|0.9745960280720516|5712.0|0.9635393023490906|6.41924524307251|104.54895889932|22.47588449725|6.77227783203125|6.77227783203125|6.77227783203125|6.77227783203125|0|0|null|null
TIC 198384408|28.09368896484375|G5|1.198783574906243|5470.2|0.96|null|257.78519175049|56.65916066334|6.809294700622559|6.809294700622559|6.809294700622559|6.809294700622559|0|0|null|null
TIC 238171697|46.6319465637207|F5V|1.4300795996258853|6663.5|1.313278079032898|1.9928650856018064|356.98404629588|-66.56745389854|6.639472007751465|6.639472007751465|6.639472007751465|6.639472007751465|0|0|null|null
TIC 284359245|20.207414627075195|K0|0.8716867114412268|5415.0|0.910216510295868|4.446167945861816|288.04732095192|57.67197875374|6.83404541015625|6.83404541015625|6.83404541015625|6.83404541015625|0|0|null|null
TIC 172533278|18.06361198425293|G9V(k)|0.8102461755322301|5315.0|0.8683677315711975|5.914490222930908|143.18233097917|26.98853005067|6.813438892364502|6.813438892364502|6.813438892364502|6.813438892364502|1|1|65.6|9.02
TIC 250975235|37.20060348510742|G5V|1.4813786657623436|5669.0|0.9828221201896667|11.661581039428713|338.14191638335|-6.46717689279|6.781880855560303|6.781880855560303|6.781880855560303|6.781880855560303|0|0|null|null
TIC 393713800|16.579227447509766|G9V|0.7793904752334215|5215.0|0.8612580299377441|3.082720994949341|200.91314071888|2.72332731462|6.850490093231201|6.850490093231201|6.850490093231201|6.850490093231201|1|1|25.6|0.2599999999999998
TIC 139770629|14.80974006652832|K1V|0.7388814213456562|5035.0|0.7671073079109192|null|324.17184743089|-50.84538566775|6.894970417022705|6.894970417022705|6.894970417022705|6.894970417022705|0|0|null|null
TIC 140492866|47.60885620117188|F8V|1.6794992283250605|6069.0|1.1561952829360962|5.992496967315674|21.05126790752|-31.81196131327|6.726218700408936|6.726218700408936|6.726218700408936|6.726218700408936|0|0|null|null
TIC 166417326|46.30419158935547|F2V|1.4020727403632605|6674.6|1.308006763458252|2.05595326423645|207.17439477175|-37.12741705762|6.636600494384766|6.636600494384766|6.636600494384766|6.636600494384766|0|0|null|null
TIC 367828264|41.99239730834961|F5/6V|1.415852862315011|6246.5|1.1998670101165771|3.908112764358521|260.62434270018|-54.28565393103|6.695040702819824|6.695040702819824|6.695040702819824|6.695040702819824|0|0|null|null
TIC 269885278|21.699079513549805|G6V|0.8832034411678836|5602.0|0.99|null|310.81665480984|-29.42391886744|6.791584491729736|6.791584491729736|6.791584491729736|6.791584491729736|1|1|17.7|9.5
TIC 114786312|27.713029861450195|G1V|1.0158265018468908|5917.0|0.9825758337974548|7.053246974945068|301.01115678641|-37.87649039673|6.759613513946533|6.759613513946533|6.759613513946533|6.759613513946533|0|0|null|null
TIC 277895096|30.71833038330078|G1V|1.0727137735589305|6093.0|1.0482606887817385|5.15615701675415|157.42595849855|1.49112210315|6.72865629196167|6.72865629196167|6.72865629196167|6.72865629196167|1|1|5.2|11.3
TIC 315311759|13.7137|K5-V|0.9229178963180376|4375.0|0.6840214346127454|null|171.16800585727|-61.64756806745|7.072555541992188|7.072555541992188|7.072555541992188|7.072555541992188|1|1|0.2|2.8
TIC 88984406|40.19337463378906|F9V|1.3720097289295117|6169.0|1.167991280555725|4.525731563568115|274.92202135301|-45.6991604785|6.723948001861572|6.723948001861572|6.723948001861572|6.723948001861572|1|1|0.3|null
TIC 231700251|49.65048599243164|F7V|1.7305152730100868|6077.0|1.1678930521011353|5.891050815582275|330.89685225995|-55.97695982107|6.748166084289551|6.748166084289551|6.748166084289551|6.748166084289551|1|1|41.1|7.659999999999999
TIC 39543054|24.057477951049805|F7V|1.006561014497644|5491.0|0.8739245533943176|13.150446891784668|89.58973377349|-4.65067187985|6.823622226715088|6.823622226715088|6.823622226715088|6.823622226715088|1|1|2.2|6.609999999999999
TIC 348901198|46.68941879272461|F8V|1.5591549803509623|6217.0|1.152547001838684|5.896658897399902|148.64430005148|-12.95151765118|6.7364277839660645|6.7364277839660645|6.7364277839660645|6.7364277839660645|1|1|152.8|1.7699999999999996
TIC 453258688|48.92095947265625|F5V|1.574175680841497|6388.3|1.2899894714355469|3.2097837924957275|147.08827554826|-75.77777305245|6.697543144226074|6.697543144226074|6.697543144226074|6.697543144226074|0|1|null|null
TIC 165962902|43.622100830078125|F2|1.3455201728895323|6545.3|1.2615768909454346|2.3629751205444336|110.76919120562|18.27340995553|6.680528163909912|6.680528163909912|6.680528163909912|6.680528163909912|0|0|null|null
TIC 34269291|44.85414505004883|G1/2V|1.5626822269864529|6042.0|1.1154460906982422|6.793261528015137|61.75232536597|-10.00045211512|6.762478828430176|6.762478828430176|6.762478828430176|6.762478828430176|1|1|0.2|1.3099999999999996
TIC 261643880|40.72949600219727|G0V|1.3955162022282082|6122.0|1.0917192697525024|6.880970478057861|351.07844646282|-72.16519517397|6.749916076660156|6.749916076660156|6.749916076660156|6.749916076660156|0|0|null|null
TIC 146077130|45.55337524414063|F5V|1.3958524257265403|6584.7|1.3078737258911133|1.663304567337036|230.26970214003|-47.76035339954|6.669782161712647|6.669782161712647|6.669782161712647|6.669782161712647|0|0|null|null
TIC 326538408|16.185237884521484|K1V|0.7634409214153498|5153.0|0.7848258018493652|null|188.38075827216|-68.7558088004|6.904045104980469|6.904045104980469|6.904045104980469|6.904045104980469|0|0|null|null
TIC 20416870|22.088876724243164|G8.5V|0.943795984259203|5415.0|0.93|null|168.00496438212|-26.13666821325|6.8577189445495605|6.8577189445495605|6.8577189445495605|6.8577189445495605|0|0|null|null
TIC 333606239|22.409202575683597|G5V|0.8748191511463641|5684.0|0.9672326445579528|2.554886102676392|12.79520020076|-5.03927847193|6.813366889953613|6.813366889953613|6.813366889953613|6.813366889953613|0|0|null|null
TIC 281738302|20.30866241455078|K0V|0.8871380965362123|5328.0|0.8351403474807739|13.392714500427246|249.2851172148|0.25434063212|6.884097099304199|6.884097099304199|6.884097099304199|6.884097099304199|1|1|6.2|5.92
TIC 23582373|40.485721588134766|F7V|1.3668310530540173|6199.1|1.1738395690917969|4.13660192489624|169.41337666012|-33.54713782975|6.725992202758789|6.725992202758789|6.725992202758789|6.725992202758789|0|0|null|null
TIC 286377115|29.76663589477539|F8V|1.0636258953710058|6008.0|1.08457350730896|2.806047201156616|260.61519212671|24.87942623862|6.747256278991699|6.747256278991699|6.747256278991699|6.747256278991699|0|0|null|null
TIC 371148289|27.21742820739746|G0|1.0125958845203216|5838.0|0.9757978916168212|6.924587249755859|109.28971861905|33.09205578394|6.789340972900391|6.789340972900391|6.789340972900391|6.789340972900391|0|0|null|null
TIC 18583347|31.55840301513672|G2V|1.2189482334931954|5721.0|0.9462446570396424|12.160025596618652|72.1755773961|18.70943762252|6.801463127136231|6.801463127136231|6.801463127136231|6.801463127136231|0|1|null|null
TIC 248901239|48.18804931640625|F3II|1.385168983049419|6639.8|1.2869436740875244|2.200961112976074|315.87294222468|-1.57966876274|6.798834800720215|6.798834800720215|6.798834800720215|6.798834800720215|0|0|null|null
TIC 17294823|48.55560302734375|F5V|1.4447341449810096|6655.4|1.3015958070755005|2.413241386413574|65.3818706508|21.03987732204|6.688817024230957|6.688817024230957|6.688817024230957|6.688817024230957|1|0|null|null
